team_name,player_url,player_id,match_id,player,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,fouls,fouled,offsides,crosses,tackles_wom,interceptions,own_goals,pens_won,penalties_conceded,primary_position,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct
Hartford Athletic,https://fbref.com/en/players/31429cca/Mamadou-Dieng,31429cca,cb6c32b6,Mamadou Dieng,SEN,FW,20-230,90,0,0,0,0,4,1,0,0,0,3,1,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/569b7d4c/Emmanuel-Samadiya,569b7d4c,cb6c32b6,Emmanuel Samadiya,SLE,AM,23-155,90,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,AM,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/b2e0370d/Danny-Barrera,b2e0370d,cb6c32b6,Danny Barrera,USA,AM,34-257,70,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,AM,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/9e8e2b3e/Kyle-Edwards,9e8e2b3e,cb6c32b6,Kyle Edwards,VIN,FW,28-250,20,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/7bb23f0e/Marcus-Epps,7bb23f0e,cb6c32b6,Marcus Epps,USA,AM,29-249,90,0,0,0,0,2,1,0,0,1,0,0,5,0,1,0,0,0,AM,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/1d531c57/Marlon-Hairston,1d531c57,cb6c32b6,Marlon Hairston,USA,DM,30-182,24,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,DM,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/1dfaa68d/Thomas-Vancaeyezeele,1dfaa68d,cb6c32b6,Thomas Vancaeyezeele,GUF,"DF,MF",30-056,66,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,DF,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/35429371/Beverly-Makangila,35429371,cb6c32b6,Beverly Makangila,COD,DM,24-163,89,0,0,0,0,1,0,0,0,4,2,0,0,0,1,0,0,0,DM,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/ed8d0da6/Anderson-Asiedu,ed8d0da6,cb6c32b6,Anderson Asiedu,GHA,MF,28-101,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,MF,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/d9330b12/Tristan-Hodge,d9330b12,cb6c32b6,Tristan Hodge,TRI,LB,29-348,90,0,0,0,0,1,1,0,0,1,1,0,2,0,0,0,0,0,LB,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/c0423ac4/Jordan-Scarlett,c0423ac4,cb6c32b6,Jordan Scarlett,JAM,CB,29-075,50,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,CB,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/8f87602d/Joe-Farrell,8f87602d,cb6c32b6,Joe Farrell,USA,CB,30-221,90,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,CB,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/c23a4a86/Michael-DeShields,c23a4a86,cb6c32b6,Michael DeShields,TRI,RB,26-151,90,0,0,0,0,1,0,0,0,1,2,0,1,0,3,0,0,0,RB,0.0,0.0,0.0,0.0
Hartford Athletic,https://fbref.com/en/players/22db7a5e/Renan-Ribeiro,22db7a5e,cb6c32b6,Renan Ribeiro,BRA,GK,34-182,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,6.0,0.0,6.0,100.0
Roots,https://fbref.com/en/players/ca885102/Johnny-Rodriguez,ca885102,cb6c32b6,Johnny Rodriguez,USA,FW,26-100,90,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
Roots,https://fbref.com/en/players/90bcfcca/Baboucarr-Njie,90bcfcca,cb6c32b6,Baboucarr Njie,GAM,AM,29-108,73,0,0,0,0,2,1,0,0,2,2,0,4,0,0,0,0,0,AM,0.0,0.0,0.0,0.0
Roots,https://fbref.com/en/players/557d0be2/Michnaider-Chery,557d0be2,cb6c32b6,Michnaider Chery,HAI,FW,26-313,17,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,FW,0.0,0.0,0.0,0.0
